cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
7,Kopi Nako,2 tahun lalu,"Pelayanan nya lama bangettt dari laper sampai laper nya ilang, uda ga mood bngt, wkwkw 2 jam ga jdi” makanan nya",1,0,0,0,0,-1,0,0
7,Kopi Nako,4 bulan lalu,Variasi menu ok punya,5,0,0,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Tempat nya nyaman, bagus, makanan nya enak...",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,Kopimako sudah oke untuk menu kopi dan cemilannya. Yang luar biasa disini tempatnya. Deket dr pusat kota dan desain tempatnya yg unit,5,0,1,1,0,0,0,0
7,Kopi Nako,setahun lalu,"Coffeshop yg nikmat, tempatnya tidak luas, parkirannya luas, klo siang panas dan ada Indomaret di lokasinya.",4,0,-1,1,0,0,0,0
7,Kopi Nako,9 bulan lalu,"Lumayan kopi lattenya, ramai, kalau siang agak panas.",4,0,-1,0,0,0,0,0
7,Kopi Nako,10 bulan lalu,"saran untuk kentangnya lebih baik di sajikan masih hangat, tapi untuk yang lainnya best",5,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,"tempatnya bagus, pelayanannya baik, makanannya juga enak",5,0,1,0,0,1,1,0
7,Kopi Nako,8 bulan lalu,makananya enak.rekomend deh buat nongki,5,0,0,0,0,0,1,0
7,Kopi Nako,3 bulan lalu,Tempatnya bagus…,5,0,1,0,0,0,0,0
7,Kopi Nako,6 bulan lalu,cukup untuk first impression,5,0,0,0,0,0,0,0
7,Kopi Nako,8 bulan lalu,"tempatnya oke, sering ramai, ambience oke, makanan oke",5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"Tempatnya nyaman, makanannya enak!",5,0,1,0,0,0,1,0
7,Kopi Nako,11 bulan lalu,"Suasananya bagus, pelayanannya oke, makanannya juga enak",5,0,1,0,0,0,1,0
7,Kopi Nako,4 bulan lalu,pelayanannya sangat baikkkkkkkkk,5,0,0,0,0,1,0,0
7,Kopi Nako,8 bulan lalu,"enak, worthit",5,0,0,0,1,0,0,0
7,Kopi Nako,2 tahun lalu,"Kirain makanannya dikit, eh... wareg juga.
Sayang nya makanannya suruh ngambil sendiri tapi ga sekaligus, dicicil, kayak bayar kreditan",4,0,0,0,0,-1,1,0
7,Kopi Nako,5 bulan lalu,Pelayanan Mas Tomi terbaik,5,0,0,0,0,0,0,0
7,Kopi Nako,setahun lalu,"Untuk makanan dan tempatnya baik, bisa ditingkatkan sistem antriannya agar tidak menumpuk di depan kasir",4,0,1,0,0,-1,1,0
7,Kopi Nako,setahun lalu,"pelayanannya baik,makanannya juga enak,dan tempatnya luas jadi nyaman",5,0,1,0,0,1,1,0
7,Kopi Nako,3 minggu lalu,Anak Servicenya ganteng,5,0,0,0,0,0,0,0
7,Kopi Nako,5 bulan lalu,pelayanan dan kebersihan bagus,5,0,1,0,0,1,0,0
7,Kopi Nako,setahun lalu,"pelayanan bagus, jenis makanannya banyak pilihan, suasananya enak buat WFC",5,0,1,0,0,0,1,0
7,Kopi Nako,4 minggu lalu,pelayanannya mantappp,5,0,0,0,0,1,0,0
7,Kopi Nako,setahun lalu,Tempat yang oke lah buat nongkrong...kopi LBH murah dan enak,5,0,1,0,1,0,1,0
7,Kopi Nako,setahun lalu,"Makanan enak
Tempat luas ada indoor dan outdoor
Ice cream kopi nya rekomen bngtttt",5,0,1,0,0,0,1,0
7,Kopi Nako,5 bulan lalu,tempatnya enak dan bersih,5,0,1,0,0,0,0,0
7,Kopi Nako,4 bulan lalu,makanannya enakkk,5,0,0,0,0,0,1,0
7,Kopi Nako,6 bulan lalu,kurang nya tidak ada di aplikasi kopi nako monass,5,0,0,0,0,0,0,0
7,Kopi Nako,setahun lalu,Nyaman tempat nya,5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,Tempatnya comfy banget dan untuk makanan/ minuman disini enakk❤️,5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Tempat nyaman di tengah kota, makanan juga enak2, pelayanan juga bagus",5,0,1,0,0,1,1,0
7,Kopi Nako,setahun lalu,"overall makanan sama minuman nya enak, spot juga bagus nanti bakalan sering kesini tks",5,0,1,0,0,0,1,0
7,Kopi Nako,9 bulan lalu,"Mending cari tempat lain, yang jaga dipenggambilan minum perlu diganti",1,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,"Tempatnya nyaman, harganya juga ga terlalu mahal, makanan dan minumannya enak",5,0,1,0,1,0,1,0
7,Kopi Nako,setahun lalu,"Makanannya enak n affordable, tempatnya sangat luas, nyaman dan bersih.",5,0,1,0,1,0,1,0
7,Kopi Nako,2 tahun lalu,"Saya izin ke pegawainya buat ke toilet dlu dan jangan diberesin dlu makanannya tp pas balik lg udh bersih diberesin, gmna siihhh 😔 …",4,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,Buat yang suka nongkrong dan ngopi tempat ok... parkiran besar,3,0,0,1,0,0,0,0
7,Kopi Nako,setahun lalu,Tempatnya lengkap karena ada buat ibadah juga sama luas juga tempatnya. Makanya oke karena tersedia kopi dan non kopi juga.,5,0,1,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Hai, Kopi Nako cabang Monas! Selamat atas dibukanya cabang baru per tanggal 31 Juli 2023 ya. Semoga sukses dan makin rame. 🙌🏻 …",5,0,0,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Dateng weekday penuh, cari tempat susah.
Dateng weekend, cari tempat tambah susah, pelayan gak ada yg ngarahin..Nunggu tempat lama..",4,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,"minuman nya enakk,untuk gabut gabutt seruu suasanya juga enakk rame teruss
galau disini dgr musik musik nya",5,0,-1,0,0,0,1,0
7,Kopi Nako,setahun lalu,suasananya enak nyaman cocok buat nongkrong bareng temen temen pelayanannya ramah rekomen pokoknya,5,1,1,0,0,0,0,0
7,Kopi Nako,8 bulan lalu,"semuanya udah bagus, kopinya enak aku suka",5,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Pelayanan yang bagus dengan menu yang bervariasi, tempat yang nyaman, tempat parkir luas",5,0,1,1,0,1,0,0
7,Kopi Nako,8 bulan lalu,"donat siram nya enakkk, tempatnya nyaman, abangnya baikkk",5,1,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Gak rekomen untuk konten kreator karna gak boleh foto/buat konten dengan produk , padahal sering nongkrong di situ tapi tetep aja",3,0,0,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Pagi atau sore hari lebih disarankan, klo datang siang cari duduk di dalam ruangan aja, bisa panas banget...",4,0,-1,0,0,0,0,0
7,Kopi Nako,9 bulan lalu,"sangat baik, tempat nyaman, pelayanan cepat",5,0,1,0,0,1,0,0
7,Kopi Nako,6 bulan lalu,"Minuman nya enak, memuaskan",5,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,Lagi duduk enak” disuruh pindah padahal di bawah rame tolol ga jelas. Mesen juga belom sampe udah di suruh pindah tolol,1,0,0,0,0,-1,0,0
7,Kopi Nako,8 bulan lalu,"nyaman banget belajar disini,pelayanannya ramah",5,1,1,0,0,0,0,0
7,Kopi Nako,2 bulan lalu,Keren buat santai,5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"Tempat nya luas dan parkiran juga luas, hanya mungkin karena saya datang siang AC nya tidak terasa",4,0,-1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"pelayananya oke, minta tolong dicarikan meja langsung dibantu carikan meja, makanannya wort it",5,1,0,0,0,0,1,0
7,Kopi Nako,2 tahun lalu,"Nyaman,asyk n elegan",5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"Tempat ngopi dan nongkrong hbs pulang kerja, lokasinya enak, selalu rame, kopinya enak.",5,0,0,1,0,0,1,0
7,Kopi Nako,10 bulan lalu,self service  dan lumayan nyaman utk sekedar ngopi,4,0,1,0,0,0,0,0
7,Kopi Nako,11 bulan lalu,"kalau hujan basah semua, tempat duduk kurang ergonomis",5,0,-1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"enak bgt tempat nya buat ngechill, n kopi ny jg enak bgt",5,0,1,0,0,0,1,0
7,Kopi Nako,8 bulan lalu,pelayannya ramah terutama yg namanya tommy,5,1,0,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"makanannya enaakk, coffeenya juaraaa, viewnya juga perfect! servicenya kereenn abiss terutama service kak Ferhan 🥰🩷 sukses terusss kopi nako ✨ …",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Pelayanan bagus, makanan enak dan harga terjangkau✨",5,0,0,0,1,1,1,0
7,Kopi Nako,setahun lalu,"Tempatnya bagus, makanannya juga okeeee",5,0,1,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Kopinya enak
Tempat nyaman
Parkiran luas",5,0,1,1,0,0,1,0
7,Kopi Nako,9 bulan lalu,"Pelayanan sangat baik dan cepat, tempat nyaman",5,0,1,0,0,1,0,0
7,Kopi Nako,setahun lalu,"agak pricey tp yah okelah, walopun penuh perjuangan bgt kesananya pale transportasi umum😅 …",4,0,0,0,-1,0,0,0
7,Kopi Nako,setahun lalu,"Tempatnya nyaman, minuman kopi dan non kopinya juga nikmat. Tempat hangout yang pas setelah kerja",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Gamau kesini deh takut diusir sama owner, owner mau duduk aja harus customer nya yang diusir dulu",1,-1,0,0,0,0,0,0
7,Kopi Nako,6 bulan lalu,tempat nya bagus dan nyaman,5,0,1,0,0,0,0,0
7,Kopi Nako,9 bulan lalu,Tempatnya nyaman dan semua stafnya ramah ;),5,1,1,0,0,0,0,0
7,Kopi Nako,2 bulan lalu,b5 keren,5,0,0,0,0,0,0,0
7,Kopi Nako,8 bulan lalu,"Pelayanannya ramah, tempatnya bikin nyaman",5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"kopi nako selalu jadi tempat yang cozy buat nongki, pelayanannya juga ramah, makananya affordable!",4,0,1,0,1,0,0,0
7,Kopi Nako,setahun lalu,"makanannya enak, tempatnya cocok buat nongkrong, pelayannya ramah",5,1,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Tempat nongkrong asyik di tengah kota.
Bila ubinya mantap saat panas2 disajikan.",5,0,1,1,0,0,1,0
7,Kopi Nako,setahun lalu,"Tempat nyaa enak . Adem . Bersih jugaa .
Enak buat santai² jam istirahat 😊 …",5,0,1,0,0,0,0,0
7,Kopi Nako,11 bulan lalu,"Suasanenya enak pelayannya ramah, kopinya juga lumayan",5,1,1,0,0,0,0,0
7,Kopi Nako,6 bulan lalu,tempat nya asik and nyaman,5,0,1,0,0,0,0,0
7,Kopi Nako,setahun lalu,Suasana nya nyaman bgt buat deeptalk bareng temen. Matcha nya juga enak. Oke bgt deh buat nongkrong.,5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Layanan oke, rasa enak, tempat nyaman dan bersih harga juga murmer. Cocok untuk WFC",5,0,1,0,1,1,1,0
7,Kopi Nako,9 bulan lalu,Baik sopan dan ramah,5,1,0,0,0,0,0,0
7,Kopi Nako,setahun lalu,Pastikan pesanannya tercatat... klo ga nantri & nunggu lama lagi..,3,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,soooo fun and pelayanan cepat,5,0,1,0,0,1,0,0
7,Kopi Nako,setahun lalu,"Makanan nya enak, menarik dan ditambah suasana bagus dan luas",5,0,1,0,0,0,1,0
7,Kopi Nako,8 bulan lalu,konsep cafe yang unik tapi bau rokok dan terlalu ramai,5,0,-1,0,0,0,0,0
7,Kopi Nako,setahun lalu,"Tempatnya luas dan banyak tempat duduknya.
Cozy untuk ngobrol2 dan menu nya variatif",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Enak
Murah
Bersih …",5,0,1,0,1,0,1,0
7,Kopi Nako,setahun lalu,"tempatnya sangat nyaman untuk santai, harga juga terjangkau the best lah pokoknya",5,0,1,0,1,0,0,0
7,Kopi Nako,8 bulan lalu,"Untuk pelayanannya ga banget, kasirnya jutek dan tidak informatif",3,-1,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,"seru tempatnya enak, kursinya banyak, makanan dan minumannya gada yg fail",5,0,1,0,0,0,1,0
7,Kopi Nako,2 tahun lalu,"Tempat yg keren wat kumpul sama tmn""
Tempat makan juga enak, parkiran luas bgt...",5,0,1,1,0,0,1,0
7,Kopi Nako,setahun lalu,"makanannya enak pelayanan nya juga ramah, tempatnya enak",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,Enak buat nongkrong tapii suka rame dan gk dapat tempat,5,0,-1,0,0,0,0,0
7,Kopi Nako,setahun lalu,makanan dan minuman nya enak bangettt dan pelayanan nya wow✨,5,0,0,0,0,1,1,0
7,Kopi Nako,setahun lalu,Tempat bagus pelayanan prima harga bersaing,5,0,1,0,1,1,0,0
7,Kopi Nako,setahun lalu,Sangat strategis tempat nya.. untuk ruang tunggu.. tidak berisik,5,0,1,1,0,0,0,0
7,Kopi Nako,setahun lalu,Tempat ngopi untuk sekedar melepas penat berurusan di kanpus. Kopi affordable Dan suasana asik.,5,0,1,0,1,0,0,0
7,Kopi Nako,setahun lalu,"Makanan dan minumannya enak, tempatnya nyaman dan outdoornya juga sejuk banget",5,0,1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Tau rasanya ngopi, sambil menikmati suasana yg menyenangkan, di tempat yang mengesankan? …",5,0,1,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"AGAK TERGANGGU DENGAN MUSIK KENCENG BANGET.. UDAH KY TEMPAT DUGEM... PADAHAL ADA TEMPAT BUAT MEETING..
COCOKNYA BUAT KONGKOW AJA... KL MEETING/KERJA JANGAN DEH. YANG ADA BERADU MULUT SAMA MUSIK...",3,0,-1,0,0,0,0,0
7,Kopi Nako,2 tahun lalu,"Antriiii panjang, yg duduk ga d aturr jd byk yg ga kbagian dduk jg pdhl masi byk kursi meja kosong",4,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,"ngantri order menu aja bisa 20 menit, pelayanan lama",2,0,0,0,0,-1,0,0
7,Kopi Nako,setahun lalu,Tempatnya kecil. Tapi cozy. Makanannya enak. Minumannya juga enak. Rapat disini sangat nyaman,5,0,-1,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Baru pertama coba Kopi Nako yg di Monas, sofar enak sih suasananya. makanan seperti biasa standarnya Nako. :)",4,0,1,0,0,0,0,0
7,Kopi Nako,4 bulan lalu,Tempatnya nyaman,5,0,1,0,0,0,0,0
7,Kopi Nako,3 bulan lalu,"Enak, nyaman, tenang",5,0,1,0,0,0,0,0
7,Kopi Nako,2 bulan lalu,Porsinya full🤗🤗 …,5,0,0,0,0,0,1,0
7,Kopi Nako,6 bulan lalu,masya allah enak banget ci,5,0,0,0,0,0,1,0
7,Kopi Nako,4 bulan lalu,"luas, affortable, panas",5,0,-1,0,1,0,0,0
7,Kopi Nako,2 tahun lalu,"Parkiran luas,  tempat nyaman,  enak buat kongkow sambil nunggu kemacetan terurai..",4,0,1,1,0,0,0,0
7,Kopi Nako,4 bulan lalu,Kerenn enak mntap,5,0,0,0,0,0,0,0
7,Kopi Nako,8 bulan lalu,"pelayanan baik gais, tempatnya besar",5,0,0,0,0,1,0,0
7,Kopi Nako,4 bulan lalu,Latte nya enak,4,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Terlalu mementingkan owner, pelanggan lain diusir tempat duduknya demi owner",1,-1,0,0,0,0,0,0
7,Kopi Nako,setahun lalu,semua menu mulai dari kopi sampai makanannya sangat recomend untuk dicoba karna enak semua,5,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,Kopinya ter-best yang pernah ada dibanding coffee shop lainnya. I recommend Donat Siram too👍 …,5,0,0,0,0,0,1,0
7,Kopi Nako,setahun lalu,"Tempat nyaman, pelayanan oke
Mungkin bisa ditambah pepohonannya :)",5,0,-1,0,0,1,0,0
8,Kopi Nako Ciracas,2 bulan lalu,"Vibes nya kalo dari pagi sampe sore (jam rame) tenang bgttt, cocok sih kalo mau wfc atau ngobrol,musiknya ga terlalu keras jalanan pun ga terlalu bisinggg. Deket dari rumah jugaaa, musola bersih cuma kurang penerangan aja, toilet bersihh",5,0,-1,1,0,0,0,0
8,Kopi Nako Ciracas,10 bulan lalu,"Pagi pagi nyari tempat ngopi sambil ngerjain kerjaan atau ngerjain tugas cocok banget disini..
Untuk ambience nya bisa bikin konsen kalo lagi ga terlalu rame.
Pesen ice kopi susu nako, hot cappucino, pisang goreng sama mie goreng.. the coffee are good, pisang gorengnya juga pas buat dampingin kopi, but the mie goreng rasanya terlalu manis dan berminyak.. mungkin karena masih pagi jadi takaran masaknya belum set yg pas yaa 😅
Tapi overall this place is 👍
Ada room khusus juga kalau mau bikin private occasion, ada mushola dan toiletnya juga bersih.
Nice but improve the taste of your food supaya sebanding sama harganya yaa 👍",5,0,1,0,-1,0,-1,0
8,Kopi Nako Ciracas,sebulan lalu,"Enak kopinya, suasananya enak. Banyak tempat duduk, banyak menu kopi dan makanannya. Harga terjangkau, dekat dari rumah dan stasiun LRT ciracas",5,0,1,1,1,0,1,0
8,Kopi Nako Ciracas,9 bulan lalu,"Makanan 3/5
Nasi goreng nya ga banget rasanya, asin. Buat harga yang dibayarkan, ga sepadan porsi dan rasanya. Pisang gorengnya kecil, rasanya lumayan.

Minuman 5/5
Pesan kopi nako dan kalua coffee. Kopi nako nya enak, kalua coffee nya mantappppp. Kalua ini rasanya kayak rum. Tapi tetep dua2 nya manis bangetttt. Yang ga suka manis, perlu banget bilang less sweet.

Suasana 5/5
Suasana nya pagi nya nyaman, walopun di pinggir jalan, ga terlalu kerasa bising. Rimbun juga tempatnya. Tempatnya terbuka, kalo hujan, yaaa.. Pulang deh.

Fasilitas 4/5
Tempat parkir luas, toilet ada.

Pelayanan 4/5
Lebih ke self service sih, tapi petugas kasirnya friendly and helpful.

Nice place, nice coffee, not recommended during rainy weather",4,1,-1,-1,-1,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Bismillah

Ceritanya gi jengukin temen ke daerah Ciracas
Ya udah deh, sekalian aza cari tempat buat makan siang
Setelah tanya² mbah gugel & liat² di yutub, akhirnya kami memutuskan tuk makan di sini

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

🌸 Kelebihan :
🐝Lokasi di pinggir jalan (di lalui oleh Jaklingko)
🐝Tempat parkir cukup luas, muat sekitar 3 mobil & 20 (bahkan lebih) motor.
Kalo parkir motor hanya di 1 sisi, mungkin bisa parkir buat 4 atau 5 mobil
🐝ada area outdoor, semi outdoor (lantai 2) & indoor (lantai 1)
🐝terdapat mushola di lantai 2 dgn tempat wudhu nya. Mushola muat sekitar 4 orang (2 di depan & 2 di belakang)
🐝terdapat 2 toilet wanita & 1 toilet pria di lantai 1. Di bawah tangga
🐝terdapat 2 wastafel
🐝suasananya cozy bgt
🐝meskipun siang, gak terlalu panas kalo di area outdoor
🐝ada colokon buat charger hape / laptop
🐝terdapat kolam ikan & pepohonan. Sehingga kafe terasa sejuk & asri
🐝 tempatnya estetik buat nongkrong, fhoto² ataupun Working.
🐝pelayanan nya ramah bgt, full dgn senyum manis.
🐝penyajian makanan juga cepet
🐝harga nya standart kafe, cukup terjangkau buat tim mendang mending
🐝 Rasa makanan :
▪️Matcha Latte 5⭐
Matcha nya terasa bgt tapi gak bau matcha. Coz sgt seimbang dgn rasa susunya. Jadi terasa creamy yg bikin nagih
▪️es coklat 4⭐
Coklatnya di blender bersama es, mirip jus coklat 😅
▪️cireng goreng 4,5⭐
Cireng nya gurih & sambalnya rujak nya enak
▪️Mix plater 4,5 ⭐
Isinya lumayan banyak & rasanya enak. Terdapat sosis, kentang goreng, nugget & keripik bawang.
Kentang gorengnya gurih, di taburi dgn garam halus. Sosisnya enak. Kalo keripik barangnya, sedikit keras tapi masih ok.
▪️tahu bakso 2,5⭐
Tahunya agak keras & kurang oke rasanya. Sedangkan baksonya kurang berasa.

🌸Kekurangan :
🐝 Area indoor kurang terasa dinginnya. Karena peletakan AC kurang strategis sehingga tidak bisa menjangkau semua area.
Selain itu, ruangannya kecil tapi muat sekitar 20 orang. Kalo ada sekitar 15 orang, AC pasti gak terasa. Karena kemaren ada sekitar 12 orang, AC gak ada rasanya 😅
🐝toilet kurang bersih, tong sampah terbuka sehingga sampah terlihat. Plafon toilet rusak, sehingga terlihat bagian atasnya.
🐝Tempat wudhu terbuka. Sehingga gak aman & nyaman tuk para muslimah yg berjilbab.
🐝karena area Indoor sgt kecil & kurang dingin, bagi yg bawa anak harus prepare mainan. Coz kalo mreka main di luar, bisa terpapar dgn asap rokok
🐝 makanan banyak yg tidak tersedia (habis sebelum jam makan siang).
🐝 kurang variatif tuk menu makanan nya, terutama tuk menu utama nya.

Kalo sekedar nongki, minum oke, dll
Ini tempat yg oke bgt 🥰

Tapi kalo buat makan kenyang, ini kurang pas. 🤭

Kalo bawa anak, disini gak ada playground & gak tersedia mainan tuk anak. Area outdoor rawan bgt asap rokok. 🥲",4,1,-1,1,1,1,1,0
8,Kopi Nako Ciracas,10 bulan lalu,"Salah satu cabang Kopi Nako di Jakarta Timur yang cukup dekat dengan stasiun LRT Ciracas. Area duduknya banyak, tapi untuk area non-smoking hanya ada 4 meja di ruangan dekat kasir, dan AC-nya saat siang kurang terasa (agak panas). Tersedia tempat sholat di lantai 2 tetapi tidak besar (hanya cukup untuk 2 orang). Area duduk di outdoor cukup teduh dengan naungan pohon ketapang kencana. Tempat parkir memuat cukup banyak motor.",4,0,-1,1,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Overall enak, nyaman dan cozy. Tersedia musholla walaupun tidak besar. Kamar mandi juga bersih dan nyaman. Harga masih terjangkau dengan suasana yg cukup nyaman pda waktu itu sore hari setelah hujan. Juga tersedia wifi yang lumayan kencang.",4,0,-1,0,1,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Ngopi sore bareng keluarga. Datang ber10, ambil tempat indoor karena di luar gerimis. Servicenya bagus. Pegawainya ramah. Mba2nya juga langsung nawarin buat gabungin meja/kursi. Bikin kopinya juga cepat (secara kita ber10).",5,1,0,0,0,1,0,0
8,Kopi Nako Ciracas,3 bulan lalu,Tempat nya enak bingit buat nongkrong atau pertemuaan sama temen2,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat asik buat nongkrong sambil ngopi2 cantik. Kopinya enak, hot chocolate nya agak kurang kuat rasa coklatnya...Mix flutternya isi kentang goreng, keripik nachos, dan chicken wings rasanya oke...Pas dateng ksini pada jam baru buka sih enak suasananya krn masih sepi...cuma biasanya klo sore disini rame bgt...Jd recommend sktr jam 10an di pagi hari klo mau dapet suasana enak dan sepi ya 😉",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Seperti biasa, Nako ini terkenal dengan tempatnya yang luas dan banyak tempat duduknya ya, jadi pengunjung tidak kesusahan jika ingin dine in atau sekedar duduk-duduk sambil mengobrol.
Namun sangat disayangkan, di Nako ciracas ini menunya tidak semua available.. jadi kurang beragam makanan cemilannya.
Jika datang malam hari, saya sarankan pengunjung menggunakan celana panjang non gelap karena lumayan ada nyamuk.
Musolahnya ada, tetapi jujur kurang besar jadi agak tidak nyaman.
Smg beberapa hal yang saya tulis bisa menjadi evaluasi.
Thank you",4,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Kedai kopi Nako yg selalu punya ciri khas pada bangunanya, termasuk kopi nako ciracas. Area indoor dengan beberapa pohon peneduh yg cukup bikin adem, hanya sayang jarak antar kursi didalam agak sempit

Kopi latte juga cukup nikmat, menu meals dan snack cukup variatif, harga masih standar. Pelayanan baik dan cepat, wifi tersedia, parkir mobil dan motor ada",4,0,-1,1,0,1,1,0
8,Kopi Nako Ciracas,4 bulan lalu,"Lokasi lumayan bagus, parkir cukup tapi gak terlalu luas juga. Tempatnya dominan outdoor, kalo indoor nya sempit, jadi kalo indoor penuh (banyak yg nongkrong di indoor lamaa) agak kepanasan di luar cuaca siang. Toilet gaada kuncinya, musholla cukup. Makanan so so, untuk harga segitu harusnya bisa lebih lagi (bersaing dengan kafe dan resto lain), tapi kopi mayan enak dan pelayanan ramah. Mohon diupgrade lagi tempatnya supaya semua orang bisa nyaman. Soalnya ini bukan di bogor yg siangnya adem wkwk, jadi kurang cocok kalo dominan outdoor di jakarta yg panas. Thanks 🙏",3,1,-1,-1,-1,0,1,0
8,Kopi Nako Ciracas,setahun lalu,"Cocok datang pagi sambil ngopi santai. Kopi nya standar kopi nako. Nyaman diminum. Matcha latte oke, teh susu nya kurang nendang teh nya. Ada ruangan indoor dan outdoor. Parkiran mobil terbatas. Toilet bersih.",5,0,1,-1,0,0,-1,0
8,Kopi Nako Ciracas,2 tahun lalu,"Kemarin pagi ke sini, jadi customer pertama. Bahkan sampe jam 10 pagi pun belum ada customer lain hahaha not much to review, khas Kopi Nako yang enak dan harga lumayan terjangkau. Lokasinya di jalan kecil sih ya dan parkiran mobil terbatas juga.",5,0,0,-1,1,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Kopinya berasa banget! Untuk es coklat juga sesuai sama deskripsi yg ada. Untuk mix platter 3⭐/5, tortila keras banget snack minimarket.
Toiletnya rapih dan bersih, pemandangannya juga oke. Servicenya juga lumayan oke.
Untuk ngerjain tugas disini juga bisa, tersedia banyak colokan tapi kurang cocok kalo pake laptop dan tiba tiba ujan karna indoornya ga terlalu luas 🤷",5,0,-1,0,0,0,-1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Alhamdulillah ada tempat ngopi dan jajan baru di dekat rumah. Menu nya enak enak, dan harga terjangkau, bisa pakai tunai dan debit card juga. Parkir luas, tempat duduk outdoor ada banyak, tp kalau lg siang, astagfirullah panas sekali dan tempat di indoor nya sedikit. Ada musholla di lt 2 dan toilet nya bersih. Staff nya ramah. Seru lah pokoknyaa",5,1,-1,1,1,0,1,0
